DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore
D01072,Shawn,Wilson,nwilliams@gmail.com,(692)072-9722x3187,Chelseaburgh,WA,57213,5/10/2024,9,17488.84,Yes,3
D01073,Catherine,King,russellkelley@yahoo.com,8633445397,Lake Katie,CO,32322,9/22/2022,25,17783.82,Yes,23
D01074,Cory,Jones,kferguson@howell.com,(082)903-8569x802,Port Alanhaven,AZ,3152,1/15/2025,14,1318.11,No,17
D01075,Jacqueline,Contreras,hgrant@knight.info,-4343,Rickymouth,IL,77128,1/25/2024,3,21496.5,No,71
D01076,Melissa,Webster,anthony96@cox.org,-9684,Zimmermanmouth,AL,91121,6/30/2024,20,11467.17,No,26
D01077,Debra,Patton,mjohnson@gmail.com,515.379.2606x082,New Yvonneborough,AL,2825,8/23/2023,16,6575.15,No,18
D01078,Kayla,Mora,hardingdavid@gallagher.net,820.002.9780,South Jason,AL,71435,12/29/2024,2,6059.28,No,46
D01079,Jennifer,Harris,fsmith@bond.org,(782)465-5309x22221,Lake Thomas,TN,27507,2/1/2024,10,12085.69,No,70
D01080,Jason,Santana,shelleybowers@yahoo.com,(881)690-3583,Sloanview,MO,71614,2/18/2023,3,22173.05,No,31
D01081,Shannon,Lopez,teresa17@yahoo.com,001-223-272-3442x41608,East Annettemouth,CA,62911,11/4/2022,11,9471.12,Yes,93
D01082,Jeremy,Bell,janice27@yahoo.com,881.489.9482,Port Chase,HI,66872,4/17/2023,11,18748.15,No,9
D01083,Matthew,Davis,kristendavis@hotmail.com,+1-233-228-4661x99971,Sloantown,RI,41361,11/4/2022,21,2438.53,No,35
D01084,Shawn,Singleton,christopher96@graham.com,8186321337,Wallacechester,CT,26328,4/14/2024,21,11911.9,No,81
D01085,Robert,Mcmahon,lcook@cole.com,001-521-455-4472x27004,West Ashleyton,OK,20683,8/3/2024,22,24792.32,Yes,60
D01086,Cody,Rush,sabrina18@yahoo.com,997.442.2597x30374,Emilymouth,NH,18237,1/23/2024,13,19265.54,No,76
D01087,Ronald,Bailey,todd05@yahoo.com,508.374.3200x60830,Michaelberg,VA,25504,9/8/2024,7,5279,No,63
D01088,Elizabeth,Martin,kirkdonald@crawford-smith.org,+1-773-667-5859x8771,North Ericport,NE,44101,9/20/2022,23,12546.01,Yes,100
D01089,Nicholas,Mason,brownreginald@roach.info,001-573-335-3837x9023,Jamiestad,MT,80258,1/21/2025,17,5855.95,Yes,52
D01090,Elijah,Chandler,margaretramirez@braun-gordon.net,-6269,Anthonychester,NH,35973,11/6/2023,2,10250.83,No,48
D01091,Sandra,Allen,adam17@hotmail.com,+1-278-120-7962x480,Lake Christopher,AZ,18011,3/19/2023,12,19506.5,No,61
D01092,Carlos,Hudson,haleylove@davis.com,001-952-242-7561,Ramirezside,ND,19750,1/6/2023,25,19285.2,No,24
D01093,Marie,Garcia,adam10@yahoo.com,372.017.0117x555,New Andrewfurt,NH,14594,11/9/2023,10,5717.95,Yes,74
D01094,Christopher,Lane,wilsonnathan@bishop.com,001-677-473-5106x744,South Patriciaton,DC,1752,7/28/2023,18,23057.14,No,58
D01095,Colin,Smith,jacob10@cox.info,998-907-1677x880,Margaretstad,GA,67171,10/22/2023,22,14822.35,No,64
D01096,Joanne,Robinson,jamesjohnson@pacheco.com,024.923.0083,Kellyville,CO,4819,11/19/2024,27,9510.51,No,30
D01097,Lisa,Lee,kruegerjonathan@greer.org,418.715.5039,Sanchezstad,WA,98776,12/2/2022,11,12558.35,No,29
D01098,Angela,Campbell,holly32@hotmail.com,+1-303-803-5431x3731,Wrightchester,NC,70686,11/14/2023,16,15134.68,No,10
D01099,Brenda,Winters,kwatkins@gmail.com,(950)488-8198,Stevetown,NJ,19397,8/3/2024,17,14006.07,No,39
D01100,Anna,Medina,david44@yahoo.com,599.732.2927x8099,West Gabriellastad,DC,85144,3/3/2025,19,12170.4,Yes,55
D01101,Mark,Beltran,fhuff@mcguire.info,(839)863-9106,New Natashaberg,WY,74441,3/6/2023,18,12633.22,No,28
D01102,David,Garcia,lisa13@ayala.com,(046)786-3038,South Jennifer,DC,29975,4/3/2023,3,4426.77,No,18
D01103,Michael,Lewis,lwalker@gmail.com,691-948-6707,New Michael,DE,69783,2/12/2024,21,20322.07,Yes,41
D01104,Elizabeth,Gordon,jason57@yahoo.com,+1-698-644-4911x8510,Port Michelle,NC,58066,4/15/2023,27,13553.17,No,81
D01105,Karen,Zimmerman,monica26@brown.biz,542-725-5730,Lake Michael,WY,97187,2/29/2024,26,3294.37,No,75
D01106,Miranda,Richardson,lwest@robinson.com,001-180-872-5842x3022,East Melvin,NY,8212,10/22/2022,16,19158.6,Yes,65
D01107,Jennifer,Lawrence,tammy53@morse-salinas.com,+1-727-521-5272x3114,Amyshire,LA,23909,7/24/2022,6,23312.45,Yes,81
D01108,Tanya,Gonzales,amberrivera@gmail.com,416.638.2677,Port Kimberly,MS,37957,11/7/2024,25,23683.73,No,100
D01109,Caroline,Rosario,tmcintosh@gmail.com,001-597-277-7198x46053,South Sheriton,OK,13148,4/1/2023,12,9238.06,Yes,100
D01110,Michael,White,shane55@gmail.com,001-465-740-9683x486,North Jeanneland,LA,74734,9/3/2022,11,3405.21,No,46
D01111,Becky,Kelly,kmoore@gmail.com,+1-987-164-6292x9177,Port Kevin,WI,57162,12/22/2023,15,12969.62,Yes,60
D01112,Jason,Gray,fernandezmathew@rodriguez-snyder.com,001-360-539-0811x00077,Danielstown,WI,20332,9/19/2023,15,2832.98,No,9
D01113,Diane,Lewis,prestoncory@barajas.net,-7999,Lake Jeremyland,HI,85181,3/6/2023,16,23351.01,Yes,45
D01114,Jeffrey,Perez,burkegloria@gmail.com,-1746,Matthewberg,TN,11948,4/28/2024,10,4605.82,Yes,60
D01115,Daniel,Rodriguez,janet76@gmail.com,392.274.4545,Brownchester,ME,26498,6/25/2022,12,6334.09,No,28
D01116,Megan,Rollins,cynthiasullivan@watson.com,001-447-278-7924x4771,Fosterland,NH,2596,11/18/2024,28,10177.78,No,97
D01117,Michael,Martinez,whitneyorozco@taylor.org,406.686.7994x206,Christopherland,UT,50658,8/11/2024,13,9591.45,No,3
D01118,Kathryn,Rodriguez,smithmichelle@hotmail.com,376-982-3761,East Christopher,UT,84459,3/27/2023,4,19870.68,Yes,51
D01119,Audrey,Taylor,floresmatthew@arias.org,-8445,West Jesseview,AL,28872,12/30/2024,7,11418.79,No,8
D01120,Lindsay,Farmer,nschultz@yahoo.com,9128121263,Hillmouth,WY,10755,6/25/2022,22,4285.79,No,70
D01121,Megan,Bush,fcampbell@hubbard.com,815-671-0262x25193,Port Jasonchester,NV,39834,6/30/2024,2,6694.9,No,59
D01122,Terri,Hawkins,dlarson@erickson-lawrence.com,562.844.3728,New Melissa,ME,24214,3/31/2024,26,12737.65,No,61
D01123,Loretta,Williams,elizabethcalderon@smith.com,(840)125-2004,Port Amy,DE,6379,1/13/2024,27,3703.4,No,58
D01124,Christina,Murphy,kendra03@merritt.com,209.182.8124,Nixonview,SC,48198,10/16/2023,27,15299.16,No,70
D01125,Dawn,Wilson,rosshunter@compton.com,966.678.3031x7294,New Ericside,WV,38184,12/7/2024,27,14152.37,No,93
D01126,Anthony,Campbell,veronicarogers@jensen.com,9937513768,Sandraview,SD,15576,11/17/2024,15,17873.26,No,12
D01127,Sarah,Burke,gina52@ward.com,814-196-7991x845,Trevorport,MN,5468,11/17/2022,8,23443.86,Yes,9
D01128,Maria,Collins,kstuart@smith.net,920-849-6538,Stevenbury,AR,48987,11/26/2024,7,22808.12,Yes,49
D01129,Joseph,Cherry,paynejennifer@baker-osborne.com,194-056-8459x34010,Lake Kaylastad,WI,80498,12/31/2023,15,23652.97,Yes,83
D01130,Henry,Wallace,heather23@hotmail.com,528.799.7225x750,Josetown,LA,19283,7/12/2023,23,6133,Yes,17
D01131,Jacqueline,Spencer,kristopher53@smith.info,(259)312-2725,Howellland,UT,68674,10/16/2023,14,3306.5,Yes,54
D01132,Kyle,Roberts,matthewsmith@gmail.com,495-503-0795x825,Glovermouth,CA,37033,12/13/2023,8,7570.87,No,44
D01133,Matthew,Wyatt,jonesjason@yahoo.com,677-239-6778x390,Michaelmouth,KS,70254,5/24/2022,28,22379.23,No,32
D01134,Adam,Lopez,david62@yahoo.com,516.380.6626x794,Fischerfort,OH,60019,6/8/2022,12,24301.9,No,35
D01135,Molly,Jones,lmedina@brown.com,9907372291,Devonview,FL,80979,6/28/2022,13,21485.94,Yes,78
D01136,Ashley,Randall,kylechase@smith.org,648.036.1454x4029,New Alejandrostad,NY,644,9/5/2023,11,2768.24,Yes,49
D01137,Richard,Alvarez,ccombs@sanchez-walsh.net,956-505-8484,Deannaview,AK,5062,3/13/2025,17,23686.75,No,54
D01138,Donald,Shelton,john21@gmail.com,492-283-5602,Loriton,MI,54612,11/19/2022,29,10595.48,Yes,16
D01139,Cynthia,White,ywallace@gmail.com,(935)117-4863,Ryanstad,AR,72003,11/8/2023,17,252.57,No,85
D01140,Anthony,Lutz,peggy57@webster-ferrell.net,(938)058-4607x04351,Katiefort,ND,19586,4/21/2023,24,11071,No,12
D01141,Julie,Vasquez,meredith21@gmail.com,593.172.6108x4563,Port Travisside,MN,17827,1/12/2024,4,1170.81,Yes,88
D01142,Jason,Garcia,gary03@gmail.com,+1-147-961-2650x8899,East Teresa,MA,82370,8/28/2023,21,13606.07,Yes,98
D01143,Robert,Kim,lauradyer@gmail.com,558.537.9978x8166,East Elizabethton,IL,8309,9/14/2022,8,8477.08,No,8
D01144,Matthew,Barrett,michael21@yahoo.com,096.511.9888x74473,Patelville,MA,39067,6/11/2023,5,11846.4,No,21
D01145,Mitchell,Miller,swu@hotmail.com,(177)854-5747,Hollyfort,ND,50043,11/12/2024,26,15337,No,48
D01146,Jennifer,Thomas,solomondanny@wilkinson-perez.net,+1-706-085-5883x48564,Hopkinsfort,OK,81940,5/5/2024,16,21722.65,No,8
D01147,Kimberly,Morales,jaimegraves@garcia.com,001-327-541-1565x27701,East Davidhaven,MS,75640,8/31/2024,4,16554.3,Yes,28
D01148,Ashley,Garza,rebecca81@berry.com,+1-562-669-9818x0527,Joshuaberg,MT,44382,5/12/2024,28,10862.54,No,80
D01149,Christopher,Garcia,hrodriguez@kim.net,001-200-854-6316,Ruizberg,FL,26776,7/25/2023,22,20489.31,Yes,10
D01150,Brian,Schaefer,ashley77@padilla.biz,001-460-664-9323x7558,Port Joseph,PA,80700,4/19/2022,29,22641.44,Yes,52
D01151,Eric,Levine,christensenkendra@mendoza.org,883.331.4932,Lake Donaldberg,CO,74657,11/26/2022,15,3011.6,No,15
D01152,Christine,Brown,kelleynicholas@romero.info,(485)928-2066x653,New Charlesside,KS,56736,2/7/2023,12,13307.69,No,4
D01153,Emily,Hester,martin40@davis.info,797-109-0028x100,West Sarah,NM,79653,6/8/2023,5,7127.11,Yes,90
D01154,Joseph,Morgan,brownandrea@phillips.com,3266617808,Vasquezchester,NJ,71505,7/30/2024,23,1195.59,Yes,79
D01155,Ebony,Larson,briandavis@freeman-ramirez.com,001-864-499-1627x765,Emilyside,RI,1630,10/17/2024,16,16720.3,Yes,100
D01156,Todd,Ewing,jonesterri@ray-page.com,2942501229,Maychester,NE,80562,7/29/2023,14,21572.01,Yes,96
D01157,Scott,Martinez,andersoncynthia@hill.com,535-375-9271,Lawrencemouth,VA,2428,9/1/2022,10,4089.31,Yes,62
D01158,Joshua,Massey,davidgonzales@jefferson-martinez.com,001-766-162-4293,Rachelchester,MO,66128,7/31/2023,7,20314.09,No,4
D01159,Kari,Hardy,jennifer02@davis.com,801.070.1774,Rodriguezfurt,AL,99053,5/14/2022,13,21337.83,No,41
D01160,Daniel,Ramirez,aaronjoyce@gmail.com,608-348-6491x7507,New Clairefurt,VT,34585,4/16/2023,20,22860.22,No,73
D01161,Russell,Reeves,sarahgonzales@yahoo.com,-5991,Thomasberg,LA,88346,5/30/2023,28,6646.82,No,99
D01162,Justin,Perkins,gleach@hotmail.com,621.741.0375x1416,Donnaberg,IL,48590,12/13/2022,29,22600.75,No,55
D01163,Erika,Nelson,katrinasutton@martin.com,866-898-2397x327,Lake Jean,WV,52226,8/4/2024,5,8030.16,No,28
D01164,Tommy,Clarke,nicholas90@gmail.com,602.849.6355x50121,Port David,TN,19308,6/2/2024,29,13817.4,No,47
D01165,Elizabeth,Schneider,raymondanthony@wilkinson.net,+1-991-499-5253x59530,Martinshire,ND,98512,1/14/2024,3,1281.68,Yes,9
D01166,Brandon,Ross,harveyphilip@gmail.com,965-497-0594,East Jaimetown,NC,9686,6/17/2022,15,1116.15,No,2
D01167,Randall,Alvarez,sheilabarnes@mason.biz,599-145-2102x038,Bentleystad,RI,11572,11/7/2022,4,18014.92,No,67
D01168,Carol,Morrison,zskinner@yahoo.com,-1263,Port Jonathanville,ND,31161,4/7/2022,15,11123.11,No,48
D01169,Adrian,Sullivan,zhall@miller.biz,(100)468-7975,Payneberg,NM,40831,4/28/2024,14,6422.18,No,69
D01170,Kevin,Washington,bruce94@yahoo.com,(100)848-6542,Williamstown,KY,55722,1/19/2025,20,4776.53,No,74
D01171,Jason,Ramirez,alexanderryan@gmail.com,(568)622-2905x441,Howardbury,AZ,15409,1/18/2024,19,16755.44,No,28
D01172,Derrick,Tate,jenniferbradley@yahoo.com,105.673.9293x690,Reedside,OK,22211,4/10/2022,13,30.03,Yes,79
D01173,Jonathan,Rodriguez,deborah62@lopez-bradford.biz,064.872.3583x895,Torresbury,MN,12255,11/11/2022,10,20151.16,No,14
D01174,Mark,King,hmacias@phillips.com,752-047-7004,East Kiara,MS,94516,6/28/2022,21,1999.66,No,46
D01175,Adrian,Crawford,vwade@everett-peters.com,307.627.3255x38274,Lauraton,AR,47784,8/29/2024,5,4803.41,Yes,87
D01176,Julie,Fuller,craigrobertson@hotmail.com,832.622.5063,South Madelineborough,NV,35278,1/29/2023,27,9668.19,No,13
D01177,Gregory,Taylor,mavery@williamson.com,837-323-0146x4675,Robinsonport,MA,24917,9/5/2022,23,12131.77,No,16
D01178,Omar,Garcia,rebecca19@fleming.com,001-038-095-4185x20397,Williamston,MN,2375,2/25/2023,20,8887.78,Yes,94
D01179,Jane,Brown,jenniferrivers@valentine-dickson.com,010-443-3050,South Johnberg,AK,89201,3/6/2025,29,8031.39,No,40
D01180,Vincent,Jones,diazjoe@gmail.com,001-809-934-0960,East Amanda,KS,81963,4/23/2023,20,24098.62,Yes,72
D01181,Martha,Gregory,stacyjohnson@hotmail.com,8768486558,Hamiltonview,WI,69282,10/3/2023,25,16046.66,No,81
D01182,Linda,Stanton,millermary@rice.com,+1-422-527-7685x75564,Mooreburgh,SD,97009,4/4/2024,6,605.36,No,30
D01183,Charles,Reyes,yosborne@hotmail.com,292-775-0193x2526,Lorimouth,KY,38435,2/25/2023,4,10765.79,Yes,81
D01184,Michelle,Shelton,drivera@yahoo.com,494.222.1660x952,South Kaitlynside,MA,38743,8/22/2022,2,21877.72,No,99
D01185,Bobby,Hernandez,stacey53@yahoo.com,814.987.1420,Doristown,ME,40167,10/28/2023,22,7550.38,No,65
D01186,Andrew,Howell,rritter@yahoo.com,001-357-779-3124x0493,Lake Rachel,FL,2400,5/18/2022,16,2382.02,No,58
D01187,Samantha,Davis,erivers@yahoo.com,636.231.7553x37347,Coxland,NC,35667,3/25/2024,18,18964.45,No,88
D01188,Michelle,Jones,david25@wood-nichols.com,630.658.5827x654,Blankenshipland,OH,92903,6/7/2023,5,15158.23,No,48
D01189,Barbara,Walton,william52@yahoo.com,+1-699-158-9730x3785,North Kevin,OK,10285,3/24/2022,22,14266.41,No,49
D01190,Ashley,Saunders,kristin59@sanders-richard.com,144.298.3687x61907,North Kristenhaven,NY,26536,7/11/2024,4,1358.34,No,89
D01191,Jenna,Sparks,alexanderberg@taylor-richardson.org,056-115-5510x74981,Lake Brandon,MN,13452,5/3/2022,13,3529.67,Yes,2
D01192,Robert,Harris,hunter14@cuevas.net,-7368,Walterschester,MI,48123,9/28/2024,19,15571.28,No,89
D01193,Darius,Bates,lauramoore@velasquez-turner.com,1718729701,Lake Pamela,LA,49879,3/16/2023,23,5211.44,Yes,14
D01194,Andrew,Henry,jenniferbrown@hotmail.com,001-268-315-6242x0605,East Seanstad,MA,6328,1/5/2024,2,12611.67,No,97
D01195,Mark,Green,dianeellis@gmail.com,+1-116-976-9054x3526,Jasonhaven,VT,81926,12/2/2024,13,13631.14,No,17
D01196,Laurie,Cooper,fergusongina@simpson.com,-9712,Port Joseph,VA,14290,11/29/2024,11,7102.01,Yes,31
D01197,Christine,Heath,sarahmiller@dunn.com,(710)732-5759,Robinville,RI,94063,8/14/2024,22,23711.66,Yes,10
D01198,Marilyn,Payne,jasonochoa@hotmail.com,(123)034-8990,South Margaret,NV,89585,9/11/2023,29,21064.75,Yes,70
D01199,Samantha,Cisneros,ryanbullock@yahoo.com,643-172-1046x31186,Garzaview,OK,28498,5/13/2024,4,18064.89,No,89
D01200,Christopher,Johnson,megan70@gmail.com,001-701-987-8350x54459,Jenniferchester,NJ,10824,5/2/2024,22,1968.29,No,37
D01201,Megan,Jordan,dawnmartin@hotmail.com,181.312.5470,Lisafort,OR,69649,3/23/2022,20,2671.13,No,64
D01202,John,Melendez,vhogan@walker.info,001-973-413-5054,New Jaclyn,MN,23283,7/31/2023,20,12329.68,No,30
D01203,Brianna,Reyes,barbaraross@yahoo.com,001-076-471-8629x436,South Tracyport,LA,42435,11/5/2023,15,4034.62,Yes,34
D01204,Alexandria,Edwards,jamessmith@yahoo.com,-10063,Garrettport,AZ,96442,4/22/2023,4,24457.07,No,18
D01205,Randy,Bennett,buckleycrystal@ochoa-cervantes.net,001-720-784-5845x84022,South Patrick,MN,43672,7/23/2023,9,3979.84,No,88
D01206,Kyle,Stevens,penningtonmichael@stone.com,(776)021-8066,Jenniferland,OK,12178,1/2/2024,7,12196.95,No,63
D01207,Matthew,Johnson,jessicajones@gmail.com,252.793.4445x1906,Krystalville,RI,11415,11/26/2023,19,9115.74,Yes,49
D01208,Mason,Hawkins,mbates@gmail.com,742.108.3063x443,Lake Jill,MI,5574,10/8/2022,19,15991.87,No,56
D01209,Gary,Dalton,munozjeremy@hotmail.com,001-710-842-5754x2373,Mirandafurt,WV,25659,5/26/2024,6,3243.33,No,91
D01210,William,Turner,kathrynrice@benson.com,349-724-8689x83225,Williamhaven,IA,38340,12/25/2023,6,10769.3,No,58
D01211,Daniel,Mccarthy,gonzalezcindy@fletcher-holmes.biz,001-350-227-7469x03384,Payneville,MD,80424,7/26/2024,20,6882.13,Yes,27
D01212,William,Henry,burkejacob@welch.com,137.058.7752x2212,Garrettville,AL,81292,5/2/2022,15,22196.03,No,55
D01213,Rebecca,Taylor,margaret33@gmail.com,001-004-023-4203x3873,Port Maria,OK,67886,4/9/2022,15,1033.83,No,85
D01214,Michael,Baldwin,danielletownsend@perez-gilbert.net,-3108,Port Emily,NH,48927,7/5/2023,25,22844.91,Yes,19
D01215,Jessica,Freeman,mitchellmelissa@steele.com,836.669.4365,Edgarstad,IL,15765,3/30/2022,20,20828.19,No,23
D01216,Lori,Rodriguez,jeremysimmons@bell.com,694.919.9785x13445,West Robinport,ME,77178,7/17/2024,9,7453.32,No,47
D01217,Lisa,Leonard,dixonpaul@yahoo.com,001-532-967-7375x9428,East Beverly,GA,13238,3/9/2025,4,19736.48,Yes,79
D01218,Joel,Keller,mariagonzalez@garcia.com,188.861.6663,Melissatown,WY,93507,12/15/2023,18,799.71,No,66
D01219,Dwayne,Jennings,pgarcia@walker.com,428.091.1541,Alexandertown,VA,18962,6/2/2023,18,24172.3,No,99
D01220,James,Armstrong,owade@leblanc-gill.net,(824)977-0549x1140,South Chloehaven,OK,10253,9/14/2023,5,13174.34,No,51
D01221,Carrie,Alvarez,umendoza@yahoo.com,(547)651-2674x90753,Kayleebury,VA,88792,4/10/2023,20,7595.96,No,84
D01222,Kathleen,Dickerson,dustinpetty@gmail.com,(138)345-6293x349,Lisaland,WV,67068,7/6/2024,23,9077.33,Yes,28
D01223,Diana,Hunter,stephaniegillespie@smith.com,651-582-2309x47605,Berryburgh,SC,23604,6/21/2024,11,1678.81,No,57
D01224,Gregory,Myers,ann92@cabrera.com,001-676-561-2498,Nicholsmouth,VA,9343,6/27/2022,5,24733.95,Yes,58
D01225,Kendra,Simpson,richard62@haney.com,+1-334-414-6796x93892,New Bryan,GA,49716,11/24/2024,22,1001.51,No,15
D01226,Troy,Arellano,marissareid@hotmail.com,(291)493-7352x908,Jonathonmouth,NH,2620,8/1/2022,26,16379.58,Yes,16
D01227,Karen,Jensen,carlholland@hotmail.com,116.867.4478,Grayberg,NM,67008,11/15/2022,4,11079.54,Yes,97
D01228,Kathleen,Gomez,randy74@carey.info,(873)207-1811x69441,Owenshaven,WA,64582,11/19/2023,29,23723.93,No,47
D01229,Shane,Levine,melissadodson@gmail.com,+1-826-971-8701x53987,Robertstown,MA,79573,10/24/2022,12,6165.07,No,63
D01230,Sandra,Flores,alexanderkeller@gmail.com,054-191-9994x985,Port Dylan,GA,76559,8/1/2024,2,13311.53,No,12
D01231,Anne,Johnson,richardbrown@yahoo.com,+1-117-426-1422x74045,West Christine,CO,78180,7/12/2024,13,12069.26,Yes,43
D01232,Cynthia,Williams,ashleycortez@hotmail.com,228-589-3708,South Lisa,SD,99540,2/17/2024,10,17577.6,No,84
D01233,Claudia,Hood,ubrown@yahoo.com,035-743-1891,Port Jefferyburgh,WV,93064,9/12/2023,9,1718.9,Yes,29
D01234,Michelle,Bailey,wardjohn@gmail.com,492460128,Lauraville,VA,78950,3/28/2023,10,4860.85,No,49
D01235,Courtney,Harmon,richardsonronnie@adams.com,+1-549-972-6315x0810,East Kelly,OR,51782,11/20/2023,7,5379.83,No,3
D01236,Edward,Johnson,knelson@hotmail.com,-10287,Lake Paul,OH,67006,10/15/2022,4,18459.01,Yes,69
D01237,Carlos,Vance,nvargas@morris.com,3540642823,Romanhaven,MO,895,12/13/2022,19,4744.68,No,60
D01238,Scott,Peterson,zlara@smith.biz,(984)887-6918x648,Anthonyside,MT,29496,9/17/2024,10,14345.82,Yes,66
D01239,Kevin,Davis,jonesmichelle@davis-daniel.com,001-412-123-4960x593,Pattersonport,KS,94894,10/30/2024,3,5396.79,No,87
D01240,Joshua,Reed,charles39@walton.org,001-706-272-3526x43611,Evansport,RI,21444,3/6/2024,25,21543.39,No,90
D01241,Brian,Howard,ppatel@yahoo.com,887.057.1629,Cooperstad,OK,40483,2/3/2024,21,23555.79,No,26
D01242,William,Bell,knightalexandra@gmail.com,475.487.0096x46146,North Brandon,MT,46470,11/21/2023,29,12971.95,No,71
D01243,Lance,Stanley,ronaldbarry@miller.com,001-948-385-6016,Annside,ID,22089,2/2/2024,19,8820.68,Yes,74
D01244,Shannon,Wright,rpearson@stevens.org,(858)677-8953x24975,Cochranborough,NM,51646,3/16/2025,21,5866.76,Yes,69
D01245,Brian,Wong,ogomez@gmail.com,930.361.9993,North Theresahaven,IN,81099,5/26/2024,2,1263.53,Yes,47
D01246,Marie,Watkins,dariusdavis@yahoo.com,(603)861-5742,Joshuaburgh,NY,69076,4/23/2023,27,6727.13,No,76
D01247,Chase,Lozano,jacob89@hotmail.com,001-368-378-0371x7186,East Roy,NY,69329,9/29/2024,20,16362.81,No,96
D01248,Michelle,Jones,jessethomas@gmail.com,880-746-1204x65456,Samanthaton,MO,79440,9/23/2022,10,13349.75,Yes,42
D01249,Melissa,Torres,bellandrew@tucker-gray.com,663-636-3813x92223,West Johnville,MI,19725,2/7/2025,2,23602.15,No,31
D01250,Christina,Morgan,timothy00@gmail.com,4210379982,North Jennifer,ME,96392,10/19/2024,2,9919.01,Yes,22
D01251,William,Smith,tfoster@hotmail.com,4879370123,Ramosmouth,TN,9616,11/11/2022,28,17352.71,Yes,17
D01252,Steven,Nguyen,kmorales@yahoo.com,579.377.5901,South Teresabury,WY,48541,1/1/2024,24,12243.28,No,84
D01253,Angela,Murray,nicole16@gmail.com,(929)929-2013,North Jenna,ID,80022,6/10/2022,17,12824.15,No,20
D01254,Latoya,Boyer,ronald04@yahoo.com,704.574.0850,South Marcus,DC,39579,12/24/2022,16,6709,No,8
D01255,Paula,Bradley,russellmichael@walker.biz,001-749-113-9282x3696,Lake Stephaniestad,ME,82975,1/5/2023,16,11384.67,Yes,98
D01256,Shannon,Valenzuela,djensen@yahoo.com,001-493-826-8313x8003,Thomashaven,GA,24627,11/3/2024,14,11780.21,No,49
D01257,Lisa,Adams,andradeariana@taylor-dominguez.com,833.673.6140,Williamsfort,OK,31099,9/3/2024,7,17671.93,Yes,87
D01258,Denise,Dominguez,brandonwatson@yahoo.com,761-945-6158x1811,East Jamesshire,PA,58551,12/6/2023,21,23517.19,Yes,38
D01259,Marc,Chapman,michealrodriguez@martin.com,6994292231,East Emma,NH,61116,7/21/2022,11,8246.45,No,53
D01260,Thomas,Odom,castanedachristina@oliver.com,001-978-958-9320x1089,Haleyshire,LA,26985,2/6/2023,24,1074.17,No,28
D01261,Edward,Gray,sandra66@gmail.com,107.232.2747x83019,Shaneberg,LA,22111,10/12/2024,1,12417.45,Yes,77
D01262,Bryan,Myers,karen43@yahoo.com,001-441-088-3444x25374,Diaztown,CA,78653,3/18/2024,11,13620.64,Yes,29
D01263,Dale,Armstrong,connerkevin@gmail.com,(494)178-5847,Lake Aprilmouth,KY,57621,8/18/2022,23,4227.64,No,72
D01264,Rachel,Stokes,karensanchez@hotmail.com,001-702-392-8310x9157,West Johnview,VA,35606,11/12/2022,21,19016.41,Yes,11
D01265,Matthew,Garcia,beth43@hotmail.com,910-439-7923,Tammystad,FL,12491,9/2/2022,4,24623.53,No,47
D01266,Jennifer,Leonard,hbaker@hotmail.com,102-425-0596x3106,Jamesburgh,FL,30600,2/4/2025,7,23645.45,No,45
D01267,William,Rogers,jeffreywatkins@fisher.com,001-268-441-8776x89617,New Anthony,DC,48131,8/2/2022,26,4943.71,Yes,18
D01268,Gerald,Shaw,wrightdale@gmail.com,(872)962-0429x75810,South Michael,VA,49995,11/7/2023,15,21886.57,No,50
D01269,John,Hubbard,brucethompson@yahoo.com,410-082-5923,West Colintown,OK,49504,2/17/2025,18,17618.25,No,89
